area;ciudad;conglomerado;panelm;vivienda;hogar;vi01;vi02;vi03a;vi03b;vi04a;vi04b;vi05a;vi05b;vi06;vi07;vi07a;vi07b;vi08;vi09;vi09a;vi09b;vi10;vi101;vi102;vi10a;vi11;vi12;vi13;vi14;vi141;vi142;vi143;vi144;vi1511;vi1521;vi1512;vi1522;vi1531;vi1541;vi1532;vi1542;vi1533;vi1543;vi1534;vi1544;vi1535;vi1545;vi1536;vi1546;estrato;fexp;upm;id_vivienda;id_hogar;periodo
2;110150;902002;041;03;1;1;1;1;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;150;2;2;2;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;1123;850,360656244944;110150902002;11015090200204103;110150902002041031;202402
2;110150;902002;041;04;1;4;1;4;2;4;2;3;2;7;6;0;1;1;2; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1123;850,360656244944;110150902002;11015090200204104;110150902002041041;202402
2;110150;902002;041;05;1;3;3;3;2;4;2;1;2;1;1;0;1;1;2; ; ;1; ; ;1;2;1;2;5;60; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1123;850,360656244944;110150902002;11015090200204105;110150902002041051;202402
2;110150;902002;041;06;1;4;1;3;2;4;2;1;2;2;2;0;1;1;2; ; ;1; ; ;2;1;1;2;5;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1123;850,360656244944;110150902002;11015090200204106;110150902002041061;202402
2;110150;902002;041;07;1;3;1;2;2;2;2;1;2;5;4;0;1;1;2; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1123;850,360656244944;110150902002;11015090200204107;110150902002041071;202402
2;110152;900502;056;01;1;3;1;4;2;5;2;1;1;2;1;0;1;1;2; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;356,90224418505;110152900502;11015290050205601;110152900502056011;202402
2;110152;900502;056;02;1;3;1;4;3;5;2;1;2;1;1;0;1;1;2; ; ;3;2;2;2;1;1;4;4;30; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;356,90224418505;110152900502;11015290050205602;110152900502056021;202402
2;110152;900502;056;03;1;4;1;4;2;5;1;3;2;2;1;0;1;1;2; ; ;1; ; ;1;1;1;4;4;30; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;356,90224418505;110152900502;11015290050205603;110152900502056031;202402
2;110152;900502;056;04;1;3;1;4;2;5;3;1;2;2;1;0;1;1;2; ; ;1; ; ;2;2;1;4;4;30; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;356,90224418505;110152900502;11015290050205604;110152900502056041;202402
2;110152;900502;056;06;1;4;1;4;3;7;3;4;3;1;0;0;2;2;5;2; ;3;2;2;2;3;1;4;4;20; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;356,90224418505;110152900502;11015290050205606;110152900502056061;202402
2;110152;900502;056;07;1;3;1;4;2;5;2;1;2;6;6;0;1;1;2; ; ;1; ; ;2;1;1;4;4;30; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;356,90224418505;110152900502;11015290050205607;110152900502056071;202402
2;110152;900502;056;08;1;3;4;4;2;5;2;3;2;1;1;0;1;1;2; ; ;1; ; ;2;2;1;4;5;40; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;356,90224418505;110152900502;11015290050205608;110152900502056081;202402
2;110162;000101;031;01;1;3;1;4;1;4;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1123;318,099551652242;110162000101;11016200010103101;110162000101031011;202402
2;110162;000101;031;02;1;3;1;3;1;4;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1123;318,099551652242;110162000101;11016200010103102;110162000101031021;202402
2;110162;000101;031;03;1;3;2;1;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1123;318,099551652242;110162000101;11016200010103103;110162000101031031;202402
2;110162;000101;031;04;1;3;2;3;1;4;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1123;318,099551652242;110162000101;11016200010103104;110162000101031041;202402
2;110162;000101;031;05;1;1;1;3;2;2;2;1;2;7;6;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1123;318,099551652242;110162000101;11016200010103105;110162000101031051;202402
2;110162;000101;031;06;1;1;1;2;2;2;2;3;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;4;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1123;318,099551652242;110162000101;11016200010103106;110162000101031061;202402
2;110162;000101;031;07;1;3;1;2;1;1;1;1;1;3;2;1;1;1;1; ; ;1; ; ;1;1;1;2;4;90; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1123;318,099551652242;110162000101;11016200010103107;110162000101031071;202402
2;110162;900302;041;01;1;1;1;1;1;4;1;1;1;2;2;0;1;1;2; ; ;1; ; ;1;1;1;1;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1122;293,248041943338;110162900302;11016290030204101;110162900302041011;202402
2;110162;900302;041;02;1;1;1;2;3;4;2;1;1;7;6;0;1;1;2; ; ;1; ; ;1;1;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1122;293,248041943338;110162900302;11016290030204102;110162900302041021;202402
2;110162;900302;041;03;1;1;1;3;1;4;2;3;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;4;4;30; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1122;293,248041943338;110162900302;11016290030204103;110162900302041031;202402
2;110162;900302;041;04;1;4;1;4;1;2;1;1;1;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;6;100; ; ; ;1;1;2; ;2; ;2; ;1;40;2; ;2; ;2; ;1122;293,248041943338;110162900302;11016290030204104;110162900302041041;202402
2;110162;900302;041;05;1;4;1;3;2;4;1;3;1;2;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1122;293,248041943338;110162900302;11016290030204105;110162900302041051;202402
2;110162;900302;041;06;1;1;3;4;3;5;3;3;3;1;1;0;1;1;2; ; ;1; ; ;1;2;1;2;5;60; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1122;293,248041943338;110162900302;11016290030204106;110162900302041061;202402
2;110162;900302;041;07;1;4;1;3;2;4;2;1;2;3;2;0;1;1;2; ; ;3;2;2;1;1;1;4;4;30; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1122;293,248041943338;110162900302;11016290030204107;110162900302041071;202402
2;110250;900401;047;01;1;3;1;4;2;7;3;3;2;2;2;0;1;2;2; ; ;1; ; ;2;1;1;4;4;30; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;513,941783664724;110250900401;11025090040104701;110250900401047011;202402
2;110250;900401;047;02;1;3;1;4;2;7;3;3;2;2;2;0;1;2;2; ; ;1; ; ;2;1;1;4;4;30; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;513,941783664724;110250900401;11025090040104702;110250900401047021;202402
2;110250;900401;047;03;1;3;5;3;2;7;3;6;3;1;1;0;1;2;5;2; ;6; ; ;2;3;1;4;5;30; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;513,941783664724;110250900401;11025090040104703;110250900401047031;202402
2;110250;900401;047;04;1;4;1;4;2;7;3;3;2;2;2;0;1;2;2; ; ;6; ; ;2;3;1;4;4;30; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;513,941783664724;110250900401;11025090040104704;110250900401047041;202402
2;110250;900401;047;05;1;3;1;4;1;7;3;3;2;2;1;0;1;2;2; ; ;1; ; ;2;1;1;4;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;513,941783664724;110250900401;11025090040104705;110250900401047051;202402
2;110250;900401;047;06;1;3;1;4;2;4;2;3;2;3;3;0;1;1;2; ; ;3;2;2;1;1;1;4;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;513,941783664724;110250900401;11025090040104706;110250900401047061;202402
2;110250;900401;047;07;1;3;1;4;2;7;3;3;2;2;2;0;1;2;2; ; ;3;2;2;1;1;1;4;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;513,941783664724;110250900401;11025090040104707;110250900401047071;202402
1;110350;002010;056;01;1;3;3;4;3;4;2;2;2;1;1;0;1;1;1; ; ;1; ; ;2;2;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1111;290,08942611941;110350002010;11035000201005601;110350002010056011;202402
1;110350;002010;056;02;1;1;1;4;2;4;2;1;2;2;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1111;290,08942611941;110350002010;11035000201005602;110350002010056021;202402
1;110350;002010;056;03;1;3;1;1;2;2;1;1;1;9;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;1;1;1;2;2; ;2; ;1;50;1;32;2; ;2; ;1111;290,08942611941;110350002010;11035000201005603;110350002010056031;202402
1;110350;002010;056;04;1;3;1;3;1;4;2;1;1;2;1;0;1;1;2; ; ;1; ; ;1;1;1;2;1;50;1;1;2;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;1111;290,08942611941;110350002010;11035000201005604;110350002010056041;202402
1;110350;002010;056;05;1;1;1;4;3;4;3;3;2;3;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1111;290,08942611941;110350002010;11035000201005605;110350002010056051;202402
1;110350;002010;056;06;1;1;1;4;2;4;2;3;2;5;4;0;1;1;1; ; ;1; ; ;1;2;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1111;290,08942611941;110350002010;11035000201005606;110350002010056061;202402
1;110350;002010;056;08;1;3;1;4;2;4;3;3;3;2;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;40; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1111;290,08942611941;110350002010;11035000201005608;110350002010056081;202402
1;110350;003304;047;01;1;3;1;4;3;2;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;120; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1111;296,989772009745;110350003304;11035000330404701;110350003304047011;202402
1;110350;003304;047;02;1;3;1;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1111;296,989772009745;110350003304;11035000330404702;110350003304047021;202402
1;110350;003304;047;03;1;3;1;1;1;2;1;1;1;6;5;0;1;1;2; ; ;1; ; ;1;1;1;2;4;180; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1111;296,989772009745;110350003304;11035000330404703;110350003304047031;202402
1;110350;003304;047;04;1;3;1;4;1;2;1;1;1;4;3;0;1;3;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1111;296,989772009745;110350003304;11035000330404704;110350003304047041;202402
1;110350;003304;047;05;1;3;1;3;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;140; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1111;296,989772009745;110350003304;11035000330404705;110350003304047051;202402
1;110350;003304;047;06;1;3;1;4;2;4;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1111;296,989772009745;110350003304;11035000330404706;110350003304047061;202402
1;110350;003304;047;07;1;3;1;3;1;4;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;3;5;80; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;1111;296,989772009745;110350003304;11035000330404707;110350003304047071;202402
1;110450;000104;041;01;1;1;2;3;1;1;2;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;1112;340,548344580509;110450000104;11045000010404101;110450000104041011;202402
1;110450;000104;041;02;1;1;1;3;1;1;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1112;340,548344580509;110450000104;11045000010404102;110450000104041021;202402
1;110450;000104;041;03;1;1;1;3;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;150;2;2;1;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;1112;340,548344580509;110450000104;11045000010404103;110450000104041031;202402
1;110450;000104;041;04;1;1;1;2;1;2;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;1112;340,548344580509;110450000104;11045000010404104;110450000104041041;202402
1;110450;000104;041;05;1;1;1;3;2;2;1;1;2;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1112;340,548344580509;110450000104;11045000010404105;110450000104041051;202402
1;110450;000104;041;06;1;1;1;4;2;2;1;5;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1112;340,548344580509;110450000104;11045000010404106;110450000104041061;202402
1;110450;000104;041;07;1;1;2;1;3;2;1;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;3;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;1112;340,548344580509;110450000104;11045000010404107;110450000104041071;202402
2;110450;900201;056;01;1;3;1;3;2;4;2;1;2;5;4;0;1;1;2; ; ;1; ; ;1;1;1;2;4;30; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1122;268,166325730943;110450900201;11045090020105601;110450900201056011;202402
2;110450;900201;056;02;1;3;1;4;2;4;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;4;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1122;268,166325730943;110450900201;11045090020105602;110450900201056021;202402
2;110450;900201;056;03;1;3;1;4;2;7;3;1;2;2;2;0;1;1;2; ; ;1; ; ;1;1;1;4;4;50; ; ; ;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;1122;268,166325730943;110450900201;11045090020105603;110450900201056031;202402
2;110450;900201;056;05;1;3;1;2;3;4;3;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;4;4;20; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1122;268,166325730943;110450900201;11045090020105605;110450900201056051;202402
2;110450;900201;056;06;1;3;1;3;2;4;2;1;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;40; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1122;268,166325730943;110450900201;11045090020105606;110450900201056061;202402
2;110450;900201;056;07;1;3;1;4;2;7;3;3;2;3;2;0;1;1;2; ; ;1; ; ;2;1;1;4;4;30; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1122;268,166325730943;110450900201;11045090020105607;110450900201056071;202402
2;110450;900201;056;08;1;4;1;3;2;4;2;1;2;4;3;0;1;1;2; ; ;1; ; ;1;1;2;4;4;30; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1122;268,166325730943;110450900201;11045090020105608;110450900201056081;202402
2;110451;900201;031;01;1;3;1;3;2;2;2;1;2;5;4;0;1;1;2; ; ;1; ; ;1;1;1;2;4;50; ; ; ;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;1122;160,573644071919;110451900201;11045190020103101;110451900201031011;202402
2;110451;900201;031;02;1;1;1;3;2;2;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;3;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1122;160,573644071919;110451900201;11045190020103102;110451900201031021;202402
2;110451;900201;031;03;1;4;1;3;2;4;1;1;1;4;2;0;1;1;3; ; ;1; ; ;2;1;1;4;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1122;160,573644071919;110451900201;11045190020103103;110451900201031031;202402
2;110451;900201;031;04;1;1;1;4;2;5;3;3;2;2;1;0;1;2;2; ; ;1; ; ;2;1;1;4;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1122;160,573644071919;110451900201;11045190020103104;110451900201031041;202402
2;110451;900201;031;05;1;3;1;2;2;4;2;3;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;150; ; ; ;1;1;2; ;2; ;2; ;2; ;1;35;2; ;2; ;1122;160,573644071919;110451900201;11045190020103105;110451900201031051;202402
2;110451;900201;031;06;1;4;1;3;2;4;2;1;2;4;3;0;1;1;3; ; ;1; ; ;1;1;1;4;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1122;160,573644071919;110451900201;11045190020103106;110451900201031061;202402
2;110451;900201;031;07;1;4;1;3;2;4;2;1;2;3;2;0;1;1;3; ; ;1; ; ;2;1;1;4;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1122;160,573644071919;110451900201;11045190020103107;110451900201031071;202402
2;110655;000104;056;01;1;1;1;4;2;2;2;3;2;7;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1123;100,13318949453;110655000104;11065500010405601;110655000104056011;202402
2;110655;000104;056;02;1;1;1;4;2;1;3;3;3;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1123;100,13318949453;110655000104;11065500010405602;110655000104056021;202402
2;110655;000104;056;05;1;1;1;1;1;2;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1123;100,13318949453;110655000104;11065500010405605;110655000104056051;202402
2;110655;000104;056;07;1;1;1;4;3;5;3;1;3;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;40; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1123;100,13318949453;110655000104;11065500010405607;110655000104056071;202402
2;110655;000104;056;08;1;3;1;4;3;4;3;3;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1123;100,13318949453;110655000104;11065500010405608;110655000104056081;202402
2;110655;000104;056;10;1;1;1;2;1;2;1;3;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1123;100,13318949453;110655000104;11065500010405610;110655000104056101;202402
2;110751;000104;047;01;1;1;1;3;1;2;1;1;1;5;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;80; ; ; ;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;1123;698,582675428117;110751000104;11075100010404701;110751000104047011;202402
2;110751;000104;047;02;1;1;1;4;3;5;3;3;2;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;30;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1123;698,582675428117;110751000104;11075100010404702;110751000104047021;202402
2;110751;000104;047;03;1;1;1;3;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1123;698,582675428117;110751000104;11075100010404703;110751000104047031;202402
2;110751;000104;047;04;1;1;1;4;2;5;2;3;2;4;4;1;1;1;1; ; ;1; ; ;1;1;1;2;1;50;2;2;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1123;698,582675428117;110751000104;11075100010404704;110751000104047041;202402
2;110751;000104;047;05;1;1;2;1;1;4;2;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;80;2;2;2;1;1;2; ;2; ;2; ;2; ;1;20;2; ;2; ;1123;698,582675428117;110751000104;11075100010404705;110751000104047051;202402
2;110751;000104;047;06;1;1;1;3;2;2;1;1;1;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;1;3;2; ;2; ;2; ;2; ;1;90;2; ;2; ;1123;698,582675428117;110751000104;11075100010404706;110751000104047061;202402
2;110751;000104;047;07;1;1;1;4;1;5;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;1123;698,582675428117;110751000104;11075100010404707;110751000104047071;202402
2;110753;900701;047;02;1;3;1;4;2;7;3;3;2;2;2;0;1;2;2; ; ;3;2;2;2;1;1;4;4;30; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;310,726309596297;110753900701;11075390070104702;110753900701047021;202402
2;110753;900701;047;03;1;4;1;4;2;5;2;3;2;5;3;0;1;2;2; ; ;1; ; ;1;1;1;4;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;310,726309596297;110753900701;11075390070104703;110753900701047031;202402
2;110753;900701;047;04;1;3;1;4;2;7;3;3;3;2;1;0;1;2;5;2; ;3;2;2;2;3;1;4;4;30; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;310,726309596297;110753900701;11075390070104704;110753900701047041;202402
2;110753;900701;047;05;1;3;1;4;3;4;2;1;2;1;1;0;1;1;2; ; ;3;2;2;2;1;1;4;5;60; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;310,726309596297;110753900701;11075390070104705;110753900701047051;202402
2;110753;900701;047;06;1;4;1;4;2;4;2;3;2;3;2;0;1;2;2; ; ;3;2;2;1;1;1;4;5;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;310,726309596297;110753900701;11075390070104706;110753900701047061;202402
2;110753;900701;047;07;1;3;1;4;2;4;2;3;2;2;2;0;1;2;2; ; ;3;2;2;2;1;1;4;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;310,726309596297;110753900701;11075390070104707;110753900701047071;202402
2;110753;901202;031;01;1;3;1;4;2;7;3;3;2;2;1;0;1;1;2; ; ;1; ; ;2;1;1;4;4;30; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;227,818160775202;110753901202;11075390120203101;110753901202031011;202402
2;110753;901202;031;02;1;3;1;4;2;7;3;3;2;3;3;0;1;2;2; ; ;1; ; ;1;1;1;4;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;227,818160775202;110753901202;11075390120203102;110753901202031021;202402
2;110753;901202;031;03;1;3;1;4;3;7;3;3;2;2;2;0;1;1;2; ; ;1; ; ;2;1;1;4;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;227,818160775202;110753901202;11075390120203103;110753901202031031;202402
2;110753;901202;031;04;1;3;1;2;2;4;2;1;2;4;4;0;1;1;2; ; ;1; ; ;1;1;1;4;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;227,818160775202;110753901202;11075390120203104;110753901202031041;202402
2;110753;901202;031;05;1;3;1;2;2;4;2;3;3;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;227,818160775202;110753901202;11075390120203105;110753901202031051;202402
2;110753;901202;031;06;1;5;1;4;2;1;2;3;2;3;2;0;1;1;3; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;1121;227,818160775202;110753901202;11075390120203106;110753901202031061;202402
2;110753;901202;031;07;1;3;1;2;1;2;2;1;2;4;4;0;1;1;2; ; ;1; ; ;1;1;1;4;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;227,818160775202;110753901202;11075390120203107;110753901202031071;202402
2;110756;900801;041;01;1;3;1;4;2;5;2;3;2;2;2;0;1;1;2; ; ;1; ; ;1;1;1;4;4;60; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;1121;445,076238646107;110756900801;11075690080104101;110756900801041011;202402
2;110756;900801;041;02;1;1;1;2;2;4;2;1;1;3;3;0;1;1;2; ; ;1; ; ;1;1;1;4;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;445,076238646107;110756900801;11075690080104102;110756900801041021;202402
2;110756;900801;041;04;1;4;1;4;2;7;3;3;2;2;2;0;1;2;2; ; ;1; ; ;2;1;1;4;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;445,076238646107;110756900801;11075690080104104;110756900801041041;202402
2;110756;900801;041;05;1;3;1;4;2;7;3;3;2;4;3;0;1;2;2; ; ;1; ; ;1;1;1;4;4;50; ; ; ;1;1;1;1;2; ;2; ;2; ;1;60;2; ;2; ;1121;445,076238646107;110756900801;11075690080104105;110756900801041051;202402
2;110756;900801;041;06;1;1;1;4;3;7;3;1;1;3;2;0;1;1;2; ; ;3;2;2;1;1;1;4;4;40; ; ; ;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;1121;445,076238646107;110756900801;11075690080104106;110756900801041061;202402
2;110756;900801;041;07;1;4;1;4;3;7;3;3;3;1;0;0;2;2;2; ; ;1; ; ;2;3;3;4;5;20; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;445,076238646107;110756900801;11075690080104107;110756900801041071;202402
2;110756;900801;041;09;1;1;1;4;3;4;2;3;3;1;1;0;1;2;5;2; ;3;2;2;2;1;1;4;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;445,076238646107;110756900801;11075690080104109;110756900801041091;202402
1;110850;000503;047;01;1;1;2;1;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;100;1;1;1;2; ;1;1;2; ;2; ;2; ;1;30;2; ;2; ;1111;388,278684709467;110850000503;11085000050304701;110850000503047011;202402
