area;ciudad;conglomerado;panelm;vivienda;hogar;vi01;vi02;vi03a;vi03b;vi04a;vi04b;vi05a;vi05b;vi06;vi07;vi07a;vi07b;vi08;vi09;vi09a;vi09b;vi10;vi101;vi102;vi10a;vi11;vi12;vi13;vi14;vi141;vi142;vi143;vi144;vi1511;vi1521;vi1512;vi1522;vi1531;vi1541;vi1532;vi1542;vi1533;vi1543;vi1534;vi1544;vi1535;vi1545;vi1536;vi1546;estrato;fexp;upm;id_vivienda;id_hogar;periodo
1;130150;025901;040;02;1;1;2;3;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;160;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1313;4739,8018681952;130150025901;13015002590104002;130150025901040021;202401
1;130150;025901;040;03;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;2;2;2;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;1313;4739,8018681952;130150025901;13015002590104003;130150025901040031;202401
1;130150;025901;040;04;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;180; ; ; ;2; ;1;1;2; ;2; ;2; ;1;15;2; ;2; ;1313;4739,8018681952;130150025901;13015002590104004;130150025901040041;202401
1;130150;025901;040;05;1;1;1;3;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;2;2; ;1;80;2; ;2; ;1;50;2; ;2; ;1313;4739,8018681952;130150025901;13015002590104005;130150025901040051;202401
1;130150;025901;040;06;1;1;2;3;2;5;2;1;2;3;2;0;2;4;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1313;4739,8018681952;130150025901;13015002590104006;130150025901040061;202401
1;130150;025901;040;07;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;10;2; ;2; ;1313;4739,8018681952;130150025901;13015002590104007;130150025901040071;202401
2;130150;902001;053;01;1;1;1;3;2;2;2;1;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1323;641,150019075471;130150902001;13015090200105301;130150902001053011;202401
2;130150;902001;053;02;1;1;1;1;2;2;2;1;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1323;641,150019075471;130150902001;13015090200105302;130150902001053021;202401
2;130150;902001;053;04;1;3;5;6;3;4;2;6;3;2;1;0;1;1;2; ; ;1; ; ;2;1;1;2;5;40; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1323;641,150019075471;130150902001;13015090200105304;130150902001053041;202401
2;130150;902001;053;05;1;1;2;1;3;4;2;1;2;2;1;0;1;1;5;3;2;1; ; ;1;3;1;2;5;50; ; ; ;2; ;1;1;2; ;1;6;2; ;2; ;2; ;2; ;1323;641,150019075471;130150902001;13015090200105305;130150902001053051;202401
2;130150;902001;053;06;1;1;1;3;2;2;1;1;1;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1323;641,150019075471;130150902001;13015090200105306;130150902001053061;202401
2;130150;902001;053;07;1;3;1;3;2;2;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;150; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;1323;641,150019075471;130150902001;13015090200105307;130150902001053071;202401
2;130150;902001;053;08;1;1;5;3;2;5;3;6;3;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;50; ; ; ;2; ;1;1;2; ;2; ;2; ;1;30;2; ;2; ;1323;641,150019075471;130150902001;13015090200105308;130150902001053081;202401
1;130151;000201;040;01;1;1;1;3;2;2;2;1;2;6;5;0;1;1;2; ; ;1; ; ;1;1;1;2;4;400; ; ; ;1;2;2; ;2; ;2; ;1;60;1;80;2; ;2; ;1312;1475,83433209302;130151000201;13015100020104001;130151000201040011;202401
1;130151;000201;040;02;1;1;1;3;3;2;3;1;3;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;5;40; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1312;1475,83433209302;130151000201;13015100020104002;130151000201040021;202401
1;130151;000201;040;03;1;1;1;3;1;4;2;1;1;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;5;120; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1312;1475,83433209302;130151000201;13015100020104003;130151000201040031;202401
1;130151;000201;040;04;1;1;5;3;2;5;2;6;2;2;1;0;1;1;2; ; ;1; ; ;2;1;1;2;4;130; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1312;1475,83433209302;130151000201;13015100020104004;130151000201040041;202401
1;130151;000201;040;05;1;1;1;3;2;2;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1312;1475,83433209302;130151000201;13015100020104005;130151000201040051;202401
1;130151;000201;040;06;1;1;1;3;2;2;1;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;1312;1475,83433209302;130151000201;13015100020104006;130151000201040061;202401
1;130151;000201;040;07;1;1;1;3;1;4;3;1;1;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;120; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1312;1475,83433209302;130151000201;13015100020104007;130151000201040071;202401
2;130155;900302;040;01;1;3;5;3;3;5;3;6;3;2;1;0;1;1;2; ; ;3;2;2;2;1;1;4;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1322;1136,9459003941;130155900302;13015590030204001;130155900302040011;202401
2;130155;900302;040;02;1;3;1;3;2;2;2;1;2;4;3;0;1;1;2; ; ;4; ; ;1;1;1;2;4;120; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1322;1136,9459003941;130155900302;13015590030204002;130155900302040021;202401
2;130155;900302;040;03;1;3;1;3;3;5;3;1;3;4;3;0;1;1;2; ; ;3;2;2;1;1;1;2;4;80; ; ; ;2; ;1;1;2; ;2; ;2; ;1;40;2; ;2; ;1322;1136,9459003941;130155900302;13015590030204003;130155900302040031;202401
2;130155;900302;040;04;1;3;1;3;1;2;1;1;1;4;3;0;1;1;2; ; ;3;2;2;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1322;1136,9459003941;130155900302;13015590030204004;130155900302040041;202401
2;130155;900302;040;05;1;3;1;3;2;4;2;1;2;3;2;0;1;2;2; ; ;4; ; ;1;1;1;2;4;120; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1322;1136,9459003941;130155900302;13015590030204005;130155900302040051;202401
2;130155;900302;040;09;1;3;1;2;2;4;2;1;2;4;3;0;1;1;2; ; ;3;2;2;1;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1322;1136,9459003941;130155900302;13015590030204009;130155900302040091;202401
2;130155;900302;040;10;1;3;1;3;3;2;2;1;2;3;2;0;1;1;2; ; ;4; ; ;1;1;1;2;4;80; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;1322;1136,9459003941;130155900302;13015590030204010;130155900302040101;202401
2;130157;900202;037;01;1;1;1;3;2;2;1;1;2;3;2;0;1;1;2; ; ;3;2;2;1;1;1;2;4;100; ; ; ;2; ;1;1;2; ;2; ;2; ;1;12;2; ;2; ;1321;3903,79375095263;130157900202;13015790020203701;130157900202037011;202401
2;130157;900202;037;02;1;1;1;3;2;4;2;1;2;4;3;0;1;1;2; ; ;3;2;2;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1321;3903,79375095263;130157900202;13015790020203702;130157900202037021;202401
2;130157;900202;037;03;1;1;5;3;2;4;2;6;2;3;2;0;1;1;2; ; ;3;2;2;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1321;3903,79375095263;130157900202;13015790020203703;130157900202037031;202401
2;130157;900202;037;04;1;1;1;3;3;5;3;1;3;4;3;0;1;1;2; ; ;5; ; ;1;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1321;3903,79375095263;130157900202;13015790020203704;130157900202037041;202401
2;130157;900202;037;05;1;1;5;3;2;7;3;6;2;2;1;0;1;1;2; ; ;3;2;2;2;1;1;2;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1321;3903,79375095263;130157900202;13015790020203705;130157900202037051;202401
2;130157;900202;037;06;1;1;5;3;2;4;2;6;3;2;1;0;1;1;2; ; ;3;2;2;1;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1321;3903,79375095263;130157900202;13015790020203706;130157900202037061;202401
2;130157;900202;037;07;1;1;1;3;3;4;3;1;3;3;2;0;1;1;2; ; ;3;2;2;1;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1321;3903,79375095263;130157900202;13015790020203707;130157900202037071;202401
2;130450;900701;040;01;1;3;1;3;1;2;1;1;1;4;3;0;1;1;2; ; ;5; ; ;1;1;1;4;4;100; ; ; ;1;1;2; ;2; ;2; ;1;80;2; ;2; ;2; ;1323;547,865974934675;130450900701;13045090070104001;130450900701040011;202401
2;130450;900701;040;02;1;3;5;3;3;5;2;6;3;3;2;0;1;1;2; ; ;6; ; ;4;1;1;2;6;60; ; ; ;2; ;1;1;2; ;1;25;2; ;2; ;2; ;2; ;1323;547,865974934675;130450900701;13045090070104002;130450900701040021;202401
2;130450;900701;040;03;1;3;1;3;2;4;2;1;2;3;2;0;1;1;2; ; ;5; ; ;4;3;1;4;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1323;547,865974934675;130450900701;13045090070104003;130450900701040031;202401
2;130450;900701;040;04;1;3;1;3;2;4;2;1;2;3;2;0;1;1;2; ; ;5; ; ;1;1;1;4;5;100; ; ; ;2; ;1;1;2; ;1;20;2; ;2; ;2; ;2; ;1323;547,865974934675;130450900701;13045090070104004;130450900701040041;202401
2;130450;900701;040;07;1;3;1;3;1;4;1;1;1;5;4;0;1;1;2; ; ;5; ; ;1;1;1;4;4;180; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1323;547,865974934675;130450900701;13045090070104007;130450900701040071;202401
2;130450;900701;040;08;1;1;1;3;2;4;2;1;2;4;3;0;1;1;2; ; ;5; ; ;1;1;1;2;4;120; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1323;547,865974934675;130450900701;13045090070104008;130450900701040081;202401
2;130450;900701;040;10;1;3;1;3;3;4;3;1;2;3;2;0;1;1;2; ; ;5; ; ;1;3;1;4;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1323;547,865974934675;130450900701;13045090070104010;130450900701040101;202401
1;130650;003005;037;01;1;3;1;3;2;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1313;1358,7547397369;130650003005;13065000300503701;130650003005037011;202401
1;130650;003005;037;02;1;3;4;3;3;4;3;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1313;1358,7547397369;130650003005;13065000300503702;130650003005037021;202401
1;130650;003005;037;03;1;1;1;3;1;4;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1313;1358,7547397369;130650003005;13065000300503703;130650003005037031;202401
1;130650;003005;037;05;1;1;1;1;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;1313;1358,7547397369;130650003005;13065000300503705;130650003005037051;202401
1;130650;003005;037;06;1;1;2;1;2;2;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;100; ; ; ;1;1;2; ;2; ;2; ;2; ;1;25;2; ;2; ;1313;1358,7547397369;130650003005;13065000300503706;130650003005037061;202401
1;130650;003005;037;07;1;1;1;3;3;4;3;1;3;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1313;1358,7547397369;130650003005;13065000300503707;130650003005037071;202401
1;130650;003005;037;09;1;3;1;3;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170; ; ; ;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;1313;1358,7547397369;130650003005;13065000300503709;130650003005037091;202401
2;130750;900901;053;02;1;3;5;3;2;4;2;6;2;3;2;0;1;1;4; ; ;3;2;2;2;1;1;4;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1322;1475,40360250269;130750900901;13075090090105302;130750900901053021;202401
2;130750;900901;053;03;1;3;1;3;2;4;1;1;2;4;3;0;1;1;2; ; ;5; ; ;4;1;1;2;4;90; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1322;1475,40360250269;130750900901;13075090090105303;130750900901053031;202401
2;130750;900901;053;08;1;3;1;3;2;4;2;1;2;5;4;0;1;2;2; ; ;5; ; ;4;1;1;4;4;60; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1322;1475,40360250269;130750900901;13075090090105308;130750900901053081;202401
2;130750;900901;053;10;1;3;5;3;3;5;3;4;3;3;2;0;1;1;3; ; ;5; ; ;4;1;1;4;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1322;1475,40360250269;130750900901;13075090090105310;130750900901053101;202401
2;130750;901102;037;01;1;1;1;3;1;4;2;1;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1322;1480,73133633681;130750901102;13075090110203701;130750901102037011;202401
2;130750;901102;037;02;1;1;5;3;3;5;3;4;3;3;2;0;2;4;2; ; ;1; ; ;2;1;1;2;4;60; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1322;1480,73133633681;130750901102;13075090110203702;130750901102037021;202401
2;130750;901102;037;03;1;1;5;3;3;5;3;6;3;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;40; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1322;1480,73133633681;130750901102;13075090110203703;130750901102037031;202401
2;130750;901102;037;04;1;1;1;3;1;2;1;1;1;4;3;0;1;1;2; ; ;5; ; ;1;1;1;2;5;150; ; ; ;1;1;2; ;2; ;2; ;2; ;1;20;2; ;2; ;1322;1480,73133633681;130750901102;13075090110203704;130750901102037041;202401
2;130750;901102;037;05;1;1;5;3;3;5;2;6;3;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;70; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1322;1480,73133633681;130750901102;13075090110203705;130750901102037051;202401
2;130750;901102;037;06;1;3;1;3;2;4;2;1;2;5;4;0;1;1;2; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1322;1480,73133633681;130750901102;13075090110203706;130750901102037061;202401
2;130750;901102;037;07;1;1;1;3;2;2;1;1;1;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;120; ; ; ;2; ;1;2;2; ;2; ;2; ;1;30;2; ;2; ;1322;1480,73133633681;130750901102;13075090110203707;130750901102037071;202401
1;130850;000404;028;01;1;1;2;1;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;400; ; ; ;1;1;2; ;2; ;2; ;1;50;2; ;2; ;2; ;1313;4306,02573807252;130850000404;13085000040402801;130850000404028011;202401
1;130850;000404;028;02;1;1;2;3;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;120; ; ; ;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;1313;4306,02573807252;130850000404;13085000040402802;130850000404028021;202401
1;130850;000404;028;03;1;1;1;3;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;180; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1313;4306,02573807252;130850000404;13085000040402803;130850000404028031;202401
1;130850;000404;028;04;1;1;2;3;1;4;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1313;4306,02573807252;130850000404;13085000040402804;130850000404028041;202401
1;130850;000404;028;05;1;1;1;3;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1313;4306,02573807252;130850000404;13085000040402805;130850000404028051;202401
1;130850;000404;028;06;1;1;1;3;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1313;4306,02573807252;130850000404;13085000040402806;130850000404028061;202401
1;130850;000404;028;07;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;1;30;2; ;2; ;2; ;1313;4306,02573807252;130850000404;13085000040402807;130850000404028071;202401
1;130850;014202;028;01;1;1;2;1;1;2;1;1;1;4;3;0;1;3;2; ; ;1; ; ;1;1;1;2;4;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1312;464,195282038995;130850014202;13085001420202801;130850014202028011;202401
1;130850;014202;028;02;1;1;2;3;1;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;120; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1312;464,195282038995;130850014202;13085001420202802;130850014202028021;202401
1;130850;014202;028;03;1;1;2;1;2;4;2;1;2;1;0;0;2;1;1; ; ;1; ; ;1;1;1;2;5;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1312;464,195282038995;130850014202;13085001420202803;130850014202028031;202401
1;130850;014202;028;04;1;1;2;1;1;2;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;1;1;2; ;2; ;2; ;2; ;1;250;2; ;2; ;1312;464,195282038995;130850014202;13085001420202804;130850014202028041;202401
1;130850;014202;028;05;1;1;1;3;3;4;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1312;464,195282038995;130850014202;13085001420202805;130850014202028051;202401
1;130850;014202;028;06;1;1;1;3;2;2;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;100; ; ; ;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;1312;464,195282038995;130850014202;13085001420202806;130850014202028061;202401
1;130850;014202;028;07;1;1;2;3;2;2;1;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1312;464,195282038995;130850014202;13085001420202807;130850014202028071;202401
1;130850;025503;053;03;1;1;2;1;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;120;2; ;2; ;1312;1125,79786219472;130850025503;13085002550305303;130850025503053031;202401
1;130850;025503;053;05;1;3;2;1;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;120;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1312;1125,79786219472;130850025503;13085002550305305;130850025503053051;202401
1;130850;025503;053;06;1;3;5;3;3;4;3;6;3;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1312;1125,79786219472;130850025503;13085002550305306;130850025503053061;202401
1;130850;025503;053;07;1;1;1;3;3;4;3;1;3;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1312;1125,79786219472;130850025503;13085002550305307;130850025503053071;202401
1;130850;025503;053;08;1;1;1;3;2;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1312;1125,79786219472;130850025503;13085002550305308;130850025503053081;202401
1;130850;025503;053;09;1;1;2;1;2;2;2;1;2;2;1;1;1;1;1; ; ;1; ; ;1;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1312;1125,79786219472;130850025503;13085002550305309;130850025503053091;202401
1;130850;025503;053;10;1;1;1;3;2;2;2;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;120;2; ;2; ;1312;1125,79786219472;130850025503;13085002550305310;130850025503053101;202401
2;130852;000102;028;01;1;3;1;3;1;4;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;120; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1323;279,707668984407;130852000102;13085200010202801;130852000102028011;202401
2;130852;000102;028;02;1;1;1;2;3;4;3;1;2;4;3;0;1;1;3; ; ;1; ; ;1;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1323;279,707668984407;130852000102;13085200010202802;130852000102028021;202401
2;130852;000102;028;03;1;1;1;3;2;4;2;1;2;4;2;0;1;1;2; ; ;1; ; ;1;1;1;2;5;90; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1323;279,707668984407;130852000102;13085200010202803;130852000102028031;202401
2;130852;000102;028;04;1;3;1;3;1;2;1;1;1;5;4;0;1;1;2; ; ;1; ; ;1;1;1;2;5;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1323;279,707668984407;130852000102;13085200010202804;130852000102028041;202401
2;130852;000102;028;05;1;3;1;2;2;4;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;80; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;1323;279,707668984407;130852000102;13085200010202805;130852000102028051;202401
2;130852;000102;028;06;1;3;1;2;2;4;2;1;2;3;2;0;1;1;2; ; ;4; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1323;279,707668984407;130852000102;13085200010202806;130852000102028061;202401
2;130852;000102;028;07;1;1;1;3;1;2;1;1;1;5;4;0;1;1;2; ; ;1; ; ;1;1;1;2;4;160; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1323;279,707668984407;130852000102;13085200010202807;130852000102028071;202401
1;130952;000303;028;01;1;3;1;3;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1312;1913,81536014536;130952000303;13095200030302801;130952000303028011;202401
1;130952;000303;028;02;1;3;1;3;2;4;3;1;2;4;3;0;1;1;2; ; ;1; ; ;2;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1312;1913,81536014536;130952000303;13095200030302802;130952000303028021;202401
1;130952;000303;028;03;1;3;1;3;3;4;3;1;2;2;1;0;1;1;1; ; ;1; ; ;2;1;1;2;4;70; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1312;1913,81536014536;130952000303;13095200030302803;130952000303028031;202401
1;130952;000303;028;04;1;3;1;3;3;2;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1312;1913,81536014536;130952000303;13095200030302804;130952000303028041;202401
1;130952;000303;028;05;1;3;1;3;3;4;3;1;3;3;2;0;1;1;2; ; ;1; ; ;2;1;1;2;4;70; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1312;1913,81536014536;130952000303;13095200030302805;130952000303028051;202401
1;130952;000303;028;06;1;3;1;3;2;4;3;1;2;3;2;0;1;1;2; ; ;1; ; ;2;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1312;1913,81536014536;130952000303;13095200030302806;130952000303028061;202401
1;130952;000303;028;07;1;3;1;3;1;4;3;1;1;3;2;0;1;1;2; ; ;1; ; ;2;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1312;1913,81536014536;130952000303;13095200030302807;130952000303028071;202401
2;131053;900301;028;01;1;3;1;3;2;5;2;1;2;3;2;0;1;1;3; ; ;6; ; ;4;1;1;4;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1321;2632,78311065246;131053900301;13105390030102801;131053900301028011;202401
2;131053;900301;028;02;1;3;5;3;3;5;3;6;3;2;1;0;1;1;4; ; ;5; ; ;4;1;1;2;4;30; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1321;2632,78311065246;131053900301;13105390030102802;131053900301028021;202401
2;131053;900301;028;03;1;4;5;3;3;5;3;6;3;3;2;0;1;1;3; ; ;5; ; ;1;1;1;4;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1321;2632,78311065246;131053900301;13105390030102803;131053900301028031;202401
2;131053;900301;028;04;1;3;5;3;2;5;3;4;2;3;2;0;1;1;2; ; ;5; ; ;4;1;1;4;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1321;2632,78311065246;131053900301;13105390030102804;131053900301028041;202401
2;131053;900301;028;05;1;1;5;3;3;4;3;6;3;1;0;0;1;1;5;3;2;1; ; ;1;3;1;2;4;60; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1321;2632,78311065246;131053900301;13105390030102805;131053900301028051;202401
2;131053;900301;028;06;1;3;5;3;2;5;2;6;2;2;1;0;2;1;2; ; ;5; ; ;4;1;1;4;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1321;2632,78311065246;131053900301;13105390030102806;131053900301028061;202401
2;131053;900301;028;07;1;3;5;3;2;5;2;6;2;3;2;0;1;1;3; ; ;5; ; ;4;1;1;4;4;70; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1321;2632,78311065246;131053900301;13105390030102807;131053900301028071;202401
1;131150;000304;037;01;1;1;1;3;2;4;2;1;3;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1312;369,407835554632;131150000304;13115000030403701;131150000304037011;202401
