area;ciudad;conglomerado;panelm;vivienda;hogar;c01;c02;c03;c04a;c07;c08a;c09;c10;c11;c12;c13;c14;c18;c19;c20a;c21a;estrato;fexp;upm;id_vivienda;id_hogar;periodo
1;160150;004206;059;08;1;2;1;2;2;2;2;2;2;2;2;3;2;2;3;2;2;1612;150,337158761272;160150004206;16015000420605908;160150004206059081;202403
1;160150;004206;059;10;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1612;150,337158761272;160150004206;16015000420605910;160150004206059101;202403
2;160150;900201;034;01;1;2;2;2;2;2;2;2;2;3;2;2;2;3;2;3;2;1623;52,9925148023436;160150900201;16015090020103401;160150900201034011;202403
2;160150;900201;034;02;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1623;52,9925148023436;160150900201;16015090020103402;160150900201034021;202403
2;160150;900201;034;03;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1623;52,9925148023436;160150900201;16015090020103403;160150900201034031;202403
2;160150;900201;034;04;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1623;52,9925148023436;160150900201;16015090020103404;160150900201034041;202403
2;160150;900201;034;05;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1623;52,9925148023436;160150900201;16015090020103405;160150900201034051;202403
2;160150;900201;034;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1623;52,9925148023436;160150900201;16015090020103406;160150900201034061;202403
2;160150;900201;034;07;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1623;52,9925148023436;160150900201;16015090020103407;160150900201034071;202403
2;160162;901001;051;01;1;2;2;1;1;1;1;2;2;2;2;2;2;3;3;3;3;1621;1264,76968658708;160162901001;16016290100105101;160162901001051011;202403
2;160162;901001;051;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1621;1264,76968658708;160162901001;16016290100105102;160162901001051021;202403
2;160162;901001;051;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1621;1264,76968658708;160162901001;16016290100105103;160162901001051031;202403
2;160162;901001;051;04;1;2;3;1;2;2;2;2;2;2;2;2;2;3;3;3;3;1621;1264,76968658708;160162901001;16016290100105104;160162901001051041;202403
2;160162;901001;051;05;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1621;1264,76968658708;160162901001;16016290100105105;160162901001051051;202403
2;160162;901001;051;06;1;1;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1621;1264,76968658708;160162901001;16016290100105106;160162901001051061;202403
2;160162;901001;051;07;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1621;1264,76968658708;160162901001;16016290100105107;160162901001051071;202403
2;160163;900202;042;01;1;2;2;2;3;2;3;2;2;2;2;2;2;2;3;2;3;1621;249,640425864118;160163900202;16016390020204201;160163900202042011;202403
2;160163;900202;042;02;1;2;3;1;1;1;1;2;3;3;1;3;3;3;2;3;2;1621;249,640425864118;160163900202;16016390020204202;160163900202042021;202403
2;160163;900202;042;03;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1621;249,640425864118;160163900202;16016390020204203;160163900202042031;202403
2;160163;900202;042;04;1;3;3;2;2;2;2;2;2;2;2;2;2;3;2;3;3;1621;249,640425864118;160163900202;16016390020204204;160163900202042041;202403
2;160163;900202;042;05;1;2;2;1;1;2;2;2;2;2;2;2;2;3;2;2;2;1621;249,640425864118;160163900202;16016390020204205;160163900202042051;202403
2;160163;900202;042;06;1;3;1;2;2;1;2;2;2;2;2;2;2;3;3;3;3;1621;249,640425864118;160163900202;16016390020204206;160163900202042061;202403
2;160163;900202;042;07;1;2;1;1;2;1;2;2;2;2;1;2;2;3;3;3;3;1621;249,640425864118;160163900202;16016390020204207;160163900202042071;202403
2;160163;900401;042;01;1;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1622;119,182851905384;160163900401;16016390040104201;160163900401042011;202403
2;160163;900401;042;02;1;2;2;1;3;1;2;2;2;2;2;2;2;3;3;3;3;1622;119,182851905384;160163900401;16016390040104202;160163900401042021;202403
2;160163;900401;042;03;1;3;3;3;3;3;3;3;3;2;2;2;2;3;3;3;3;1622;119,182851905384;160163900401;16016390040104203;160163900401042031;202403
2;160163;900401;042;04;1;3;3;1;1;1;1;2;2;2;2;2;2;3;3;3;3;1622;119,182851905384;160163900401;16016390040104204;160163900401042041;202403
2;160163;900401;042;05;1;3;1;2;1;2;2;2;2;2;2;2;2;3;1;3;2;1622;119,182851905384;160163900401;16016390040104205;160163900401042051;202403
2;160163;900401;042;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;1622;119,182851905384;160163900401;16016390040104206;160163900401042061;202403
2;160163;900401;042;09;1;2;2;2;2;2;2;3;3;3;3;3;3;3;2;3;3;1622;119,182851905384;160163900401;16016390040104209;160163900401042091;202403
2;160250;900202;034;01;1;3;3;1;1;1;1;2;2;1;1;3;3;3;3;3;3;1622;145,26493476425;160250900202;16025090020203401;160250900202034011;202403
2;160250;900202;034;02;1;2;1;2;2;3;2;2;2;2;2;2;2;2;2;3;3;1622;145,26493476425;160250900202;16025090020203402;160250900202034021;202403
2;160250;900202;034;03;1;2;3;1;1;2;1;3;3;2;2;2;2;3;2;3;3;1622;145,26493476425;160250900202;16025090020203403;160250900202034031;202403
2;160250;900202;034;04;1;2;1;2;2;2;2;3;3;2;2;3;3;3;2;3;3;1622;145,26493476425;160250900202;16025090020203404;160250900202034041;202403
2;160250;900202;034;05;1;2;2;2;1;1;2;2;2;2;2;2;2;3;2;3;3;1622;145,26493476425;160250900202;16025090020203405;160250900202034051;202403
2;160250;900202;034;06;1;2;3;2;2;2;2;2;2;2;2;2;2;3;2;3;3;1622;145,26493476425;160250900202;16025090020203406;160250900202034061;202403
2;160250;900202;034;07;1;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1622;145,26493476425;160250900202;16025090020203407;160250900202034071;202403
2;160251;900301;059;01;1;2;1;2;2;2;2;2;2;2;2;2;2;3;1;2;2;1622;74,5798128705989;160251900301;16025190030105901;160251900301059011;202403
2;160251;900301;059;03;1;3;1;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1622;74,5798128705989;160251900301;16025190030105903;160251900301059031;202403
2;160251;900301;059;04;1;3;1;1;2;1;1;2;2;2;2;2;2;3;2;3;3;1622;74,5798128705989;160251900301;16025190030105904;160251900301059041;202403
2;160251;900301;059;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1622;74,5798128705989;160251900301;16025190030105905;160251900301059051;202403
2;160251;900301;059;08;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;3;3;1622;74,5798128705989;160251900301;16025190030105908;160251900301059081;202403
2;160251;900301;059;10;1;2;1;2;2;2;2;3;2;2;2;2;2;2;1;2;2;1622;74,5798128705989;160251900301;16025190030105910;160251900301059101;202403
1;160252;000304;059;01;1;3;3;1;1;2;1;2;3;1;1;1;2;3;3;3;3;1611;129,058720247653;160252000304;16025200030405901;160252000304059011;202403
1;160252;000304;059;02;1;1;1;1;2;1;2;1;2;2;2;2;2;3;3;3;3;1611;129,058720247653;160252000304;16025200030405902;160252000304059021;202403
1;160252;000304;059;04;1;2;3;1;1;2;1;2;2;2;2;2;2;2;3;3;2;1611;129,058720247653;160252000304;16025200030405904;160252000304059041;202403
1;160252;000304;059;05;1;2;3;2;2;2;2;2;2;2;2;3;2;3;3;3;3;1611;129,058720247653;160252000304;16025200030405905;160252000304059051;202403
1;160252;000304;059;06;1;2;3;2;2;2;1;2;3;2;2;2;2;2;2;3;3;1611;129,058720247653;160252000304;16025200030405906;160252000304059061;202403
1;160252;000304;059;07;1;3;3;1;1;1;1;2;3;2;2;2;2;3;3;3;3;1611;129,058720247653;160252000304;16025200030405907;160252000304059071;202403
1;160252;000304;059;08;1;3;2;1;1;1;2;2;2;2;2;2;2;3;3;3;3;1611;129,058720247653;160252000304;16025200030405908;160252000304059081;202403
1;160252;000502;042;01;1;2;1;1;1;2;2;2;2;2;2;2;2;2;1;3;3;1611;80,4205069247625;160252000502;16025200050204201;160252000502042011;202403
1;160252;000502;042;02;1;2;3;1;1;1;2;2;1;1;1;2;1;2;3;2;3;1611;80,4205069247625;160252000502;16025200050204202;160252000502042021;202403
1;160252;000502;042;03;1;1;1;1;1;1;1;3;3;3;2;2;2;2;2;2;2;1611;80,4205069247625;160252000502;16025200050204203;160252000502042031;202403
1;160252;000502;042;04;1;2;2;1;2;2;2;3;2;2;2;2;2;3;2;2;2;1611;80,4205069247625;160252000502;16025200050204204;160252000502042041;202403
1;160252;000502;042;05;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;1611;80,4205069247625;160252000502;16025200050204205;160252000502042051;202403
1;160252;000502;042;06;1;1;2;2;2;2;2;2;2;2;2;2;2;3;3;2;3;1611;80,4205069247625;160252000502;16025200050204206;160252000502042061;202403
1;160252;000502;042;07;1;2;2;1;2;2;1;3;2;2;2;2;2;3;3;3;3;1611;80,4205069247625;160252000502;16025200050204207;160252000502042071;202403
1;160252;001002;042;01;1;2;2;2;2;1;2;3;2;3;2;3;2;3;2;3;2;1612;486,970195345603;160252001002;16025200100204201;160252001002042011;202403
1;160252;001002;042;02;1;3;1;3;2;2;2;2;2;2;2;2;2;2;2;2;1;1612;486,970195345603;160252001002;16025200100204202;160252001002042021;202403
1;160252;001002;042;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1612;486,970195345603;160252001002;16025200100204203;160252001002042031;202403
1;160252;001002;042;04;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1612;486,970195345603;160252001002;16025200100204204;160252001002042041;202403
1;160252;001002;042;05;1;1;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1612;486,970195345603;160252001002;16025200100204205;160252001002042051;202403
1;160252;001002;042;06;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;3;1612;486,970195345603;160252001002;16025200100204206;160252001002042061;202403
1;160252;001002;042;07;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1612;486,970195345603;160252001002;16025200100204207;160252001002042071;202403
2;160252;900302;051;01;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1623;128,638900339672;160252900302;16025290030205101;160252900302051011;202403
2;160252;900302;051;02;1;3;1;1;2;2;2;3;1;1;2;2;2;3;2;3;2;1623;128,638900339672;160252900302;16025290030205102;160252900302051021;202403
2;160252;900302;051;03;1;3;1;1;2;1;2;2;2;2;2;2;2;3;1;2;2;1623;128,638900339672;160252900302;16025290030205103;160252900302051031;202403
2;160252;900302;051;04;1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1623;128,638900339672;160252900302;16025290030205104;160252900302051041;202403
2;160252;900302;051;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1623;128,638900339672;160252900302;16025290030205105;160252900302051051;202403
2;160252;900302;051;06;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1623;128,638900339672;160252900302;16025290030205106;160252900302051061;202403
2;160252;900302;051;08;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1623;128,638900339672;160252900302;16025290030205108;160252900302051081;202403
2;160350;000402;042;01;1;3;3;1;2;1;2;1;2;2;2;2;2;3;2;3;3;1623;158,245188702452;160350000402;16035000040204201;160350000402042011;202403
2;160350;000402;042;02;1;2;2;1;2;1;2;2;2;2;2;2;3;2;3;2;3;1623;158,245188702452;160350000402;16035000040204202;160350000402042021;202403
2;160350;000402;042;03;1;2;2;1;2;1;2;2;2;2;2;2;2;3;3;3;3;1623;158,245188702452;160350000402;16035000040204203;160350000402042031;202403
2;160350;000402;042;04;1;3;3;1;1;1;1;2;2;2;2;2;2;3;3;3;3;1623;158,245188702452;160350000402;16035000040204204;160350000402042041;202403
2;160350;000402;042;05;1;2;2;1;2;2;2;3;3;3;3;3;3;3;3;3;3;1623;158,245188702452;160350000402;16035000040204205;160350000402042051;202403
2;160350;000402;042;06;1;2;2;1;2;3;3;3;3;3;3;3;3;3;3;3;3;1623;158,245188702452;160350000402;16035000040204206;160350000402042061;202403
2;160350;000402;042;07;1;2;2;2;2;2;2;1;2;2;2;2;2;3;2;2;2;1623;158,245188702452;160350000402;16035000040204207;160350000402042071;202403
2;160350;900401;051;01;1;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1622;1251,3031289189;160350900401;16035090040105101;160350900401051011;202403
2;160350;900401;051;02;1;3;1;2;1;1;2;2;2;2;2;2;2;3;2;2;2;1622;1251,3031289189;160350900401;16035090040105102;160350900401051021;202403
2;160350;900401;051;03;1;2;1;2;2;2;2;2;2;2;2;2;2;3;2;2;3;1622;1251,3031289189;160350900401;16035090040105103;160350900401051031;202403
2;160350;900401;051;04;1;3;1;1;2;1;2;2;2;2;2;2;2;3;2;2;2;1622;1251,3031289189;160350900401;16035090040105104;160350900401051041;202403
2;160350;900401;051;05;1;2;1;2;2;1;1;1;2;2;2;2;2;3;2;2;2;1622;1251,3031289189;160350900401;16035090040105105;160350900401051051;202403
2;160350;900401;051;06;1;2;1;2;2;1;1;2;2;2;2;2;2;2;3;2;3;1622;1251,3031289189;160350900401;16035090040105106;160350900401051061;202403
2;160350;900401;051;07;1;2;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1622;1251,3031289189;160350900401;16035090040105107;160350900401051071;202403
2;160450;000104;059;01;1;1;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1623;89,3761849385139;160450000104;16045000010405901;160450000104059011;202403
2;160450;000104;059;02;1;1;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1623;89,3761849385139;160450000104;16045000010405902;160450000104059021;202403
2;160450;000104;059;05;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1623;89,3761849385139;160450000104;16045000010405905;160450000104059051;202403
2;160450;000104;059;06;1;2;3;3;2;2;2;2;2;2;2;2;2;3;3;3;3;1623;89,3761849385139;160450000104;16045000010405906;160450000104059061;202403
2;160450;000104;059;08;1;3;3;1;1;1;1;2;2;2;2;2;2;3;3;3;3;1623;89,3761849385139;160450000104;16045000010405908;160450000104059081;202403
2;160450;000104;059;10;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1623;89,3761849385139;160450000104;16045000010405910;160450000104059101;202403
2;160450;900402;059;01;1;2;2;3;3;2;2;2;2;2;2;2;2;3;3;3;3;1621;732,931986962478;160450900402;16045090040205901;160450900402059011;202403
2;160450;900402;059;02;1;3;3;1;1;1;1;2;2;2;2;2;2;3;3;3;3;1621;732,931986962478;160450900402;16045090040205902;160450900402059021;202403
2;160450;900402;059;03;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;3;3;1621;732,931986962478;160450900402;16045090040205903;160450900402059031;202403
2;160450;900402;059;04;1;3;3;3;3;1;1;2;2;2;2;2;2;3;3;3;3;1621;732,931986962478;160450900402;16045090040205904;160450900402059041;202403
2;160450;900402;059;05;1;3;3;1;1;1;1;2;2;2;2;2;2;3;3;3;3;1621;732,931986962478;160450900402;16045090040205905;160450900402059051;202403
2;160450;900402;059;07;1;2;2;1;1;1;1;2;2;2;2;2;2;3;3;3;3;1621;732,931986962478;160450900402;16045090040205907;160450900402059071;202403
2;160450;900402;059;08;1;3;3;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1621;732,931986962478;160450900402;16045090040205908;160450900402059081;202403
2;160451;900601;034;01;1;2;2;1;1;1;1;2;2;1;2;2;2;3;3;3;3;1621;7062,05597073627;160451900601;16045190060103401;160451900601034011;202403
2;160451;900601;034;02;1;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1621;7062,05597073627;160451900601;16045190060103402;160451900601034021;202403
2;160451;900601;034;03;1;3;3;1;2;1;2;3;3;3;3;3;3;3;3;3;3;1621;7062,05597073627;160451900601;16045190060103403;160451900601034031;202403
2;160451;900601;034;04;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1621;7062,05597073627;160451900601;16045190060103404;160451900601034041;202403
2;160451;900601;034;05;1;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;1621;7062,05597073627;160451900601;16045190060103405;160451900601034051;202403
2;160451;900601;034;06;1;3;3;3;3;1;2;2;2;3;3;3;3;3;3;3;3;1621;7062,05597073627;160451900601;16045190060103406;160451900601034061;202403
2;160451;900601;034;07;1;3;3;1;1;1;1;3;3;3;3;3;3;3;3;3;3;1621;7062,05597073627;160451900601;16045190060103407;160451900601034071;202403
1;170150;000402;059;02;1;3;3;1;1;1;1;3;3;3;3;3;3;3;3;2;3;2511;161,364609594133;170150000402;17015000040205902;170150000402059021;202403
1;170150;000402;059;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2511;161,364609594133;170150000402;17015000040205904;170150000402059041;202403
1;170150;000402;059;05;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2511;161,364609594133;170150000402;17015000040205905;170150000402059051;202403
1;170150;000402;059;08;1;1;1;1;1;1;1;3;3;2;2;3;3;3;3;2;2;2511;161,364609594133;170150000402;17015000040205908;170150000402059081;202403
1;170150;000402;059;09;1;3;3;1;1;2;2;2;2;3;3;3;3;2;2;2;3;2511;161,364609594133;170150000402;17015000040205909;170150000402059091;202403
1;170150;001601;051;01;1;2;2;1;2;3;2;3;3;3;3;3;3;2;2;2;2;2513;637,131119473192;170150001601;17015000160105101;170150001601051011;202403
1;170150;001601;051;02;1;2;2;3;3;3;3;3;3;3;2;3;3;3;3;3;3;2513;637,131119473192;170150001601;17015000160105102;170150001601051021;202403
1;170150;001601;051;03;1;2;2;3;3;3;3;2;2;3;3;3;3;3;3;3;3;2513;637,131119473192;170150001601;17015000160105103;170150001601051031;202403
1;170150;001601;051;04;1;3;2;2;2;3;3;3;3;3;3;3;3;2;2;2;2;2513;637,131119473192;170150001601;17015000160105104;170150001601051041;202403
1;170150;001601;051;05;1;3;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2513;637,131119473192;170150001601;17015000160105105;170150001601051051;202403
1;170150;001601;051;06;1;1;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;2513;637,131119473192;170150001601;17015000160105106;170150001601051061;202403
1;170150;001601;051;07;1;2;2;3;3;2;3;3;3;3;3;3;3;3;3;3;3;2513;637,131119473192;170150001601;17015000160105107;170150001601051071;202403
1;170150;003601;059;01;1;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2513;265,94212683861;170150003601;17015000360105901;170150003601059011;202403
1;170150;003601;059;05;1;2;2;1;2;1;2;3;3;3;3;3;3;3;3;3;3;2513;265,94212683861;170150003601;17015000360105905;170150003601059051;202403
1;170150;003601;059;06;1;3;3;2;2;2;3;3;3;3;3;3;3;3;3;3;3;2513;265,94212683861;170150003601;17015000360105906;170150003601059061;202403
1;170150;003601;059;10;1;1;2;2;2;2;2;2;2;2;2;2;3;3;2;2;3;2513;265,94212683861;170150003601;17015000360105910;170150003601059101;202403
1;170150;006004;051;01;1;3;2;2;2;2;2;2;2;3;3;3;3;2;2;3;3;2513;393,454162778724;170150006004;17015000600405101;170150006004051011;202403
1;170150;006004;051;02;1;3;2;3;2;1;2;3;3;3;3;3;3;3;2;3;3;2513;393,454162778724;170150006004;17015000600405102;170150006004051021;202403
1;170150;006004;051;03;1;2;3;3;3;1;1;3;3;2;3;2;3;3;3;3;3;2513;393,454162778724;170150006004;17015000600405103;170150006004051031;202403
1;170150;006004;051;04;1;2;2;1;1;1;1;3;3;3;3;3;3;2;2;3;3;2513;393,454162778724;170150006004;17015000600405104;170150006004051041;202403
1;170150;006004;051;05;1;3;1;1;1;1;1;1;2;3;3;3;3;3;2;3;3;2513;393,454162778724;170150006004;17015000600405105;170150006004051051;202403
1;170150;006004;051;06;1;3;2;3;2;1;1;3;2;3;2;3;2;3;3;3;3;2513;393,454162778724;170150006004;17015000600405106;170150006004051061;202403
1;170150;006004;051;07;1;3;3;1;1;1;1;3;3;3;3;3;3;3;2;2;3;2513;393,454162778724;170150006004;17015000600405107;170150006004051071;202403
1;170150;007604;034;01;1;2;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;2511;274,366772014776;170150007604;17015000760403401;170150007604034011;202403
1;170150;007604;034;02;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2511;274,366772014776;170150007604;17015000760403402;170150007604034021;202403
1;170150;007604;034;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;2;2511;274,366772014776;170150007604;17015000760403403;170150007604034031;202403
1;170150;007604;034;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2511;274,366772014776;170150007604;17015000760403404;170150007604034041;202403
1;170150;007604;034;05;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1;3;2511;274,366772014776;170150007604;17015000760403405;170150007604034051;202403
1;170150;007604;034;06;1;2;2;1;2;2;2;2;2;2;2;2;2;3;2;2;2;2511;274,366772014776;170150007604;17015000760403406;170150007604034061;202403
1;170150;007604;034;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2511;274,366772014776;170150007604;17015000760403407;170150007604034071;202403
1;170150;013302;051;01;1;2;2;1;1;2;1;3;2;2;2;2;2;2;2;3;3;2511;339,491157473758;170150013302;17015001330205101;170150013302051011;202403
1;170150;013302;051;02;1;2;2;2;2;2;2;2;2;2;3;3;3;2;1;2;2;2511;339,491157473758;170150013302;17015001330205102;170150013302051021;202403
1;170150;013302;051;03;1;3;2;2;1;2;2;3;3;2;2;3;3;3;3;3;3;2511;339,491157473758;170150013302;17015001330205103;170150013302051031;202403
1;170150;013302;051;04;1;2;2;1;1;1;1;2;2;2;2;2;2;3;3;3;3;2511;339,491157473758;170150013302;17015001330205104;170150013302051041;202403
1;170150;013302;051;05;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;3;3;2511;339,491157473758;170150013302;17015001330205105;170150013302051051;202403
1;170150;013302;051;06;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;3;3;2511;339,491157473758;170150013302;17015001330205106;170150013302051061;202403
1;170150;013302;051;07;1;2;2;2;1;3;2;3;3;3;1;3;3;2;2;3;2;2511;339,491157473758;170150013302;17015001330205107;170150013302051071;202403
1;170150;018405;034;01;1;2;2;1;2;2;2;2;2;2;2;2;2;3;3;3;3;2511;211,835301595721;170150018405;17015001840503401;170150018405034011;202403
1;170150;018405;034;02;1;2;2;1;1;2;2;3;3;3;3;3;3;3;3;3;3;2511;211,835301595721;170150018405;17015001840503402;170150018405034021;202403
1;170150;018405;034;03;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2511;211,835301595721;170150018405;17015001840503403;170150018405034031;202403
1;170150;018405;034;04;1;2;2;2;2;3;3;3;3;3;3;3;3;3;2;2;2;2511;211,835301595721;170150018405;17015001840503404;170150018405034041;202403
1;170150;018405;034;05;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2511;211,835301595721;170150018405;17015001840503405;170150018405034051;202403
1;170150;018405;034;07;1;2;2;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2511;211,835301595721;170150018405;17015001840503407;170150018405034071;202403
1;170150;018405;034;08;1;2;2;2;3;3;3;3;2;2;2;2;2;2;2;2;2;2511;211,835301595721;170150018405;17015001840503408;170150018405034081;202403
1;170150;020405;051;01;1;2;2;2;2;2;2;3;3;3;3;3;3;2;1;2;2;2512;294,398476778178;170150020405;17015002040505101;170150020405051011;202403
1;170150;020405;051;02;1;3;2;1;2;2;3;3;3;3;3;3;3;3;3;3;3;2512;294,398476778178;170150020405;17015002040505102;170150020405051021;202403
1;170150;020405;051;03;1;2;1;1;1;3;3;2;2;2;1;2;2;3;3;3;3;2512;294,398476778178;170150020405;17015002040505103;170150020405051031;202403
1;170150;020405;051;04;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;2;2;2512;294,398476778178;170150020405;17015002040505104;170150020405051041;202403
1;170150;020405;051;06;1;2;2;2;2;2;2;3;3;2;2;3;3;2;2;3;3;2512;294,398476778178;170150020405;17015002040505106;170150020405051061;202403
1;170150;020405;051;07;1;2;2;1;2;2;2;2;2;2;2;2;2;3;3;3;3;2512;294,398476778178;170150020405;17015002040505107;170150020405051071;202403
1;170150;020405;051;08;1;2;3;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2512;294,398476778178;170150020405;17015002040505108;170150020405051081;202403
1;170150;024903;059;01;1;2;2;2;2;3;3;3;3;3;3;3;3;3;2;2;3;2513;393,088952957055;170150024903;17015002490305901;170150024903059011;202403
1;170150;024903;059;02;1;3;3;2;2;3;3;3;3;3;3;3;3;2;2;2;2;2513;393,088952957055;170150024903;17015002490305902;170150024903059021;202403
1;170150;024903;059;06;1;2;2;2;2;3;3;3;3;2;2;2;2;2;2;2;2;2513;393,088952957055;170150024903;17015002490305906;170150024903059061;202403
1;170150;024903;059;07;1;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2513;393,088952957055;170150024903;17015002490305907;170150024903059071;202403
1;170150;024903;059;08;1;2;2;1;1;2;2;3;3;3;3;3;3;2;2;2;2;2513;393,088952957055;170150024903;17015002490305908;170150024903059081;202403
1;170150;024903;059;10;1;3;3;3;2;2;2;2;2;2;3;3;3;3;3;3;3;2513;393,088952957055;170150024903;17015002490305910;170150024903059101;202403
1;170150;030706;051;01;1;2;2;1;2;3;2;2;2;2;2;2;2;2;2;2;2;2511;336,638075397176;170150030706;17015003070605101;170150030706051011;202403
1;170150;030706;051;02;1;3;2;2;2;2;2;2;2;2;2;2;2;3;3;1;1;2511;336,638075397176;170150030706;17015003070605102;170150030706051021;202403
1;170150;030706;051;03;1;2;2;2;2;2;2;2;2;2;2;2;3;1;3;2;3;2511;336,638075397176;170150030706;17015003070605103;170150030706051031;202403
1;170150;030706;051;04;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2511;336,638075397176;170150030706;17015003070605104;170150030706051041;202403
1;170150;030706;051;05;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2511;336,638075397176;170150030706;17015003070605105;170150030706051051;202403
1;170150;030706;051;06;1;3;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2511;336,638075397176;170150030706;17015003070605106;170150030706051061;202403
1;170150;030706;051;07;1;2;3;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2511;336,638075397176;170150030706;17015003070605107;170150030706051071;202403
1;170150;033202;042;01;1;2;2;1;1;3;1;3;2;2;2;3;3;3;3;3;3;2513;754,452195439301;170150033202;17015003320204201;170150033202042011;202403
1;170150;033202;042;02;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2513;754,452195439301;170150033202;17015003320204202;170150033202042021;202403
1;170150;033202;042;03;1;2;2;1;1;1;1;3;3;3;3;3;3;3;3;3;2;2513;754,452195439301;170150033202;17015003320204203;170150033202042031;202403
1;170150;033202;042;04;1;3;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2513;754,452195439301;170150033202;17015003320204204;170150033202042041;202403
1;170150;033202;042;05;1;3;3;3;3;3;3;1;3;2;2;2;2;2;2;2;2;2513;754,452195439301;170150033202;17015003320204205;170150033202042051;202403
1;170150;033202;042;06;1;2;2;1;1;1;1;2;2;2;2;2;2;3;3;3;3;2513;754,452195439301;170150033202;17015003320204206;170150033202042061;202403
1;170150;033202;042;07;1;2;2;2;3;1;2;2;2;2;2;3;2;3;3;3;2;2513;754,452195439301;170150033202;17015003320204207;170150033202042071;202403
1;170150;038702;059;02;1;2;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;2512;235,30573097966;170150038702;17015003870205902;170150038702059021;202403
